,Name,Address,Type,Latitude_MAIN,Longitude_MAIN,Latitude_temp,Longitude_temp
190,Lucknow Chikan Wholesale,"D-791, Raibareli Road, Omaxe City, Lucknow",clothing_store,26.75589,80.92925,26.7593605,80.9274944
191,Lucknow Chikan Wholesale,"D-791, Raibareli Road, Omaxe City, Lucknow",store,26.75589,80.92925,26.7593605,80.9274944
192,Lucknow Chikan Wholesale,"D-791, Raibareli Road, Omaxe City, Lucknow",establishment,26.75589,80.92925,26.7593605,80.9274944
193,Sulekha Property,"E-1282, Omaxe City, Lucknow",real_estate_agency,26.75589,80.92925,26.7572935,80.9249212
194,Sulekha Property,"E-1282, Omaxe City, Lucknow",point_of_interest,26.75589,80.92925,26.7572935,80.9249212
195,Sulekha Property,"E-1282, Omaxe City, Lucknow",establishment,26.75589,80.92925,26.7572935,80.9249212
196,Sulekha Management Company,"E - 1282 Omaxe City, Lucknow",point_of_interest,26.75589,80.92925,26.7550330,80.9246210
197,Sulekha Management Company,"E - 1282 Omaxe City, Lucknow",establishment,26.75589,80.92925,26.7550330,80.9246210
198,ALIYA INFRA ESTATE PRIVATE LIMITED,"304, Raibareli Road, Eldeco Udyan II, Suraksha Enclave, Eldeco Udyan Ii, Lucknow",general_contractor,26.75589,80.92925,26.7596103,80.9319884
199,ALIYA INFRA ESTATE PRIVATE LIMITED,"304, Raibareli Road, Eldeco Udyan II, Suraksha Enclave, Eldeco Udyan Ii, Lucknow",point_of_interest,26.75589,80.92925,26.7596103,80.9319884
200,ALIYA INFRA ESTATE PRIVATE LIMITED,"304, Raibareli Road, Eldeco Udyan II, Suraksha Enclave, Eldeco Udyan Ii, Lucknow",establishment,26.75589,80.92925,26.7596103,80.9319884
201,Aryavart Institute of Higher Education,"Lucknow Opposite, Babasaheb Bhim Rao Ambedkar University, Lucknow",point_of_interest,26.75589,80.92925,26.7606132,80.9280873
202,Aryavart Institute of Higher Education,"Lucknow Opposite, Babasaheb Bhim Rao Ambedkar University, Lucknow",establishment,26.75589,80.92925,26.7606132,80.9280873
203,Rajvansh Residency,"near BBAU, Amar Shaheed Path, Aurangabad Khalsa, Lucknow",point_of_interest,26.75589,80.92925,26.7607904,80.9315684
204,Rajvansh Residency,"near BBAU, Amar Shaheed Path, Aurangabad Khalsa, Lucknow",establishment,26.75589,80.92925,26.7607904,80.9315684
205,Manipal Public School,"Raibareilly Road, Lucknow, Uttar Pradesh, Lucknow",school,26.75589,80.92925,26.7594864,80.9244596
206,Manipal Public School,"Raibareilly Road, Lucknow, Uttar Pradesh, Lucknow",point_of_interest,26.75589,80.92925,26.7594864,80.9244596
207,Manipal Public School,"Raibareilly Road, Lucknow, Uttar Pradesh, Lucknow",establishment,26.75589,80.92925,26.7594864,80.9244596
208,Swapnil Saubhagya city,"Road Number 1, Sanjay Gandhi Postgraduate Institute of Medical Sciences, Omaxe City, Lucknow",point_of_interest,26.75589,80.92925,26.7523087,80.9239857
209,Swapnil Saubhagya city,"Road Number 1, Sanjay Gandhi Postgraduate Institute of Medical Sciences, Omaxe City, Lucknow",establishment,26.75589,80.92925,26.7523087,80.9239857
210,CS Sales(Pure Aqua's),"Aurangabad Khalsa, Near Rama Bai Ambedkar Maidan, Amar Shaheed Path, Omaxe City, Lucknow",food,26.75589,80.92925,26.7617628,80.9258401
211,CS Sales(Pure Aqua's),"Aurangabad Khalsa, Near Rama Bai Ambedkar Maidan, Amar Shaheed Path, Omaxe City, Lucknow",point_of_interest,26.75589,80.92925,26.7617628,80.9258401
212,CS Sales(Pure Aqua's),"Aurangabad Khalsa, Near Rama Bai Ambedkar Maidan, Amar Shaheed Path, Omaxe City, Lucknow",establishment,26.75589,80.92925,26.7617628,80.9258401
213,UPEPL,"Amar Shaheed Path, Omaxe City, Lucknow",point_of_interest,26.75589,80.92925,26.7596349,80.9226531
214,UPEPL,"Amar Shaheed Path, Omaxe City, Lucknow",establishment,26.75589,80.92925,26.7596349,80.9226531
215,IndusInd Bank ATM,"Indusind Bank Ltd, Saraswati Puram, Vrindavan Yojana, Rae Bareli Road, Lucknow",atm,26.75589,80.92925,26.7507659,80.9343403
216,IndusInd Bank ATM,"Indusind Bank Ltd, Saraswati Puram, Vrindavan Yojana, Rae Bareli Road, Lucknow",bank,26.75589,80.92925,26.7507659,80.9343403
217,IndusInd Bank ATM,"Indusind Bank Ltd, Saraswati Puram, Vrindavan Yojana, Rae Bareli Road, Lucknow",finance,26.75589,80.92925,26.7507659,80.9343403
218,IndusInd Bank ATM,"Indusind Bank Ltd, Saraswati Puram, Vrindavan Yojana, Rae Bareli Road, Lucknow",point_of_interest,26.75589,80.92925,26.7507659,80.9343403
219,IndusInd Bank ATM,"Indusind Bank Ltd, Saraswati Puram, Vrindavan Yojana, Rae Bareli Road, Lucknow",establishment,26.75589,80.92925,26.7507659,80.9343403
220,Eldeco Udyan Ii,Eldeco Udyan Ii,sublocality_level_1,26.75589,80.92925,26.7646818,80.9386261
221,Eldeco Udyan Ii,Eldeco Udyan Ii,sublocality,26.75589,80.92925,26.7646818,80.9386261
222,Eldeco Udyan Ii,Eldeco Udyan Ii,political,26.75589,80.92925,26.7646818,80.9386261
223,LIC OF INDIA Branch Rajajipuram,"near Post Office, C-7, Rajajipuram, near Post Office, Lucknow",insurance_agency,26.84236,80.87682,26.8444300,80.8702400
224,LIC OF INDIA Branch Rajajipuram,"near Post Office, C-7, Rajajipuram, near Post Office, Lucknow",point_of_interest,26.84236,80.87682,26.8444300,80.8702400
225,LIC OF INDIA Branch Rajajipuram,"near Post Office, C-7, Rajajipuram, near Post Office, Lucknow",establishment,26.84236,80.87682,26.8444300,80.8702400
226,Aman,"near Kabristan, Mohan Road, Mohan Road, Rajaji Puram, Rajajipuram, near Kabristan, Lucknow",point_of_interest,26.84236,80.87682,26.8473000,80.8746700
227,Aman,"near Kabristan, Mohan Road, Mohan Road, Rajaji Puram, Rajajipuram, near Kabristan, Lucknow",establishment,26.84236,80.87682,26.8473000,80.8746700
228,Andaaz-e-Lucknowi,"14, Ram Block, Sector-11, Opp-11/284, Rajaji Puram,, Lucknow",clothing_store,26.84236,80.87682,26.8477390,80.8751480
229,Andaaz-e-Lucknowi,"14, Ram Block, Sector-11, Opp-11/284, Rajaji Puram,, Lucknow",point_of_interest,26.84236,80.87682,26.8477390,80.8751480
230,Andaaz-e-Lucknowi,"14, Ram Block, Sector-11, Opp-11/284, Rajaji Puram,, Lucknow",store,26.84236,80.87682,26.8477390,80.8751480
231,Andaaz-e-Lucknowi,"14, Ram Block, Sector-11, Opp-11/284, Rajaji Puram,, Lucknow",establishment,26.84236,80.87682,26.8477390,80.8751480
232,Dr. A.A. Khan,"Mandir Marg, Block F, Rajajipuram, Lucknow",health,26.84236,80.87682,26.8443448,80.8771473
233,Dr. A.A. Khan,"Mandir Marg, Block F, Rajajipuram, Lucknow",point_of_interest,26.84236,80.87682,26.8443448,80.8771473
234,Dr. A.A. Khan,"Mandir Marg, Block F, Rajajipuram, Lucknow",establishment,26.84236,80.87682,26.8443448,80.8771473
235,Shree Tech Computer,"E - Block, E Block Raja Ji Puram, Tempo Stand, Rajajipuram, Lucknow",point_of_interest,26.84236,80.87682,26.8435980,80.8770760
236,Shree Tech Computer,"E - Block, E Block Raja Ji Puram, Tempo Stand, Rajajipuram, Lucknow",establishment,26.84236,80.87682,26.8435980,80.8770760
237,Excellent Security Guard,"E - Block, E Block Raja Ji Puram, Tempo Stand, Rajajipuram, Lucknow",point_of_interest,26.84236,80.87682,26.8462372,80.8784100
238,Excellent Security Guard,"E - Block, E Block Raja Ji Puram, Tempo Stand, Rajajipuram, Lucknow",establishment,26.84236,80.87682,26.8462372,80.8784100
239,CartoonRecipe.com (INNOVATIONS INDIA),"E - 2870, Rajaji Puram, Lucknow",point_of_interest,26.84236,80.87682,26.8416830,80.8751370
240,CartoonRecipe.com (INNOVATIONS INDIA),"E - 2870, Rajaji Puram, Lucknow",establishment,26.84236,80.87682,26.8416830,80.8751370
241,Avadh Texwood & Systems (P) Ltd.,"I & Ii Floor, D-15, Rajajipuram, Lucknow",point_of_interest,26.84236,80.87682,26.8469392,80.8763060
242,Avadh Texwood & Systems (P) Ltd.,"I & Ii Floor, D-15, Rajajipuram, Lucknow",establishment,26.84236,80.87682,26.8469392,80.8763060
243,Reliance Communication,"opposite Uco Bank, E-Block, Indra Market Eblock, opposite Uco Bank, Rajajipuram, Lucknow",point_of_interest,26.84236,80.87682,26.8415600,80.8769200
244,Reliance Communication,"opposite Uco Bank, E-Block, Indra Market Eblock, opposite Uco Bank, Rajajipuram, Lucknow",store,26.84236,80.87682,26.8415600,80.8769200
245,Reliance Communication,"opposite Uco Bank, E-Block, Indra Market Eblock, opposite Uco Bank, Rajajipuram, Lucknow",establishment,26.84236,80.87682,26.8415600,80.8769200
246,Eye Hospital,"near UCO Bank, E-Block Market, Eblock market eblock, near UCO Bank, Rajajipuram, Lucknow",hospital,26.84236,80.87682,26.8390700,80.8766000
247,Eye Hospital,"near UCO Bank, E-Block Market, Eblock market eblock, near UCO Bank, Rajajipuram, Lucknow",point_of_interest,26.84236,80.87682,26.8390700,80.8766000
248,Eye Hospital,"near UCO Bank, E-Block Market, Eblock market eblock, near UCO Bank, Rajajipuram, Lucknow",establishment,26.84236,80.87682,26.8390700,80.8766000
249,Dr C V Raman,"E-Block Market, E-Block Market, Tariyan Mandir, Rajajipuram, Lucknow",doctor,26.84236,80.87682,26.8419540,80.8773500
250,Dr C V Raman,"E-Block Market, E-Block Market, Tariyan Mandir, Rajajipuram, Lucknow",health,26.84236,80.87682,26.8419540,80.8773500
251,Dr C V Raman,"E-Block Market, E-Block Market, Tariyan Mandir, Rajajipuram, Lucknow",point_of_interest,26.84236,80.87682,26.8419540,80.8773500
252,Dr C V Raman,"E-Block Market, E-Block Market, Tariyan Mandir, Rajajipuram, Lucknow",establishment,26.84236,80.87682,26.8419540,80.8773500
253,Post Office,"Jal Santhan Tiraha, Jal Sansthan Tiraha R.J.P, Red Rose School, Rajajipuram, Sector-6, Block C, Rajajipuram, Lucknow",post_office,26.84236,80.87682,26.8404908,80.8828779
254,Post Office,"Jal Santhan Tiraha, Jal Sansthan Tiraha R.J.P, Red Rose School, Rajajipuram, Sector-6, Block C, Rajajipuram, Lucknow",finance,26.84236,80.87682,26.8404908,80.8828779
255,Post Office,"Jal Santhan Tiraha, Jal Sansthan Tiraha R.J.P, Red Rose School, Rajajipuram, Sector-6, Block C, Rajajipuram, Lucknow",point_of_interest,26.84236,80.87682,26.8404908,80.8828779
256,Post Office,"Jal Santhan Tiraha, Jal Sansthan Tiraha R.J.P, Red Rose School, Rajajipuram, Sector-6, Block C, Rajajipuram, Lucknow",establishment,26.84236,80.87682,26.8404908,80.8828779
257,IIFL,"Rajajipuram, Lucknow",finance,26.84236,80.87682,26.8404471,80.8764773
258,IIFL,"Rajajipuram, Lucknow",point_of_interest,26.84236,80.87682,26.8404471,80.8764773
259,IIFL,"Rajajipuram, Lucknow",establishment,26.84236,80.87682,26.8404471,80.8764773
260,Sadana & Co (Chartered Accountants),"E-1598, Rajajipuram, Lucknow",lawyer,26.84236,80.87682,26.8397330,80.8789010
261,Sadana & Co (Chartered Accountants),"E-1598, Rajajipuram, Lucknow",accounting,26.84236,80.87682,26.8397330,80.8789010
262,Sadana & Co (Chartered Accountants),"E-1598, Rajajipuram, Lucknow",finance,26.84236,80.87682,26.8397330,80.8789010
263,Sadana & Co (Chartered Accountants),"E-1598, Rajajipuram, Lucknow",point_of_interest,26.84236,80.87682,26.8397330,80.8789010
264,Sadana & Co (Chartered Accountants),"E-1598, Rajajipuram, Lucknow",establishment,26.84236,80.87682,26.8397330,80.8789010
265,Omni Eventz,"Block F, Rajajipuram, Lucknow",point_of_interest,26.84236,80.87682,26.8443285,80.8735486
266,Omni Eventz,"Block F, Rajajipuram, Lucknow",establishment,26.84236,80.87682,26.8443285,80.8735486
267,Animation Media Institute of Information Technology And Mangement,"E-2181 Rajajipuram, Lucknow",point_of_interest,26.84236,80.87682,26.8417474,80.8750724
268,Animation Media Institute of Information Technology And Mangement,"E-2181 Rajajipuram, Lucknow",establishment,26.84236,80.87682,26.8417474,80.8750724
269,Lucknow City Portal,"F-133, Rajaji Puram, Lucknow",point_of_interest,26.84236,80.87682,26.8417474,80.8750724
270,Lucknow City Portal,"F-133, Rajaji Puram, Lucknow",establishment,26.84236,80.87682,26.8417474,80.8750724
271,ASCENT TECH SOLUTIONS,"F-11/290, Lav Kush Marg, Rajajipuram, Lucknow",point_of_interest,26.84236,80.87682,26.8420411,80.8806703
272,ASCENT TECH SOLUTIONS,"F-11/290, Lav Kush Marg, Rajajipuram, Lucknow",establishment,26.84236,80.87682,26.8420411,80.8806703
273,Block E,Block E,sublocality_level_2,26.84236,80.87682,26.8420304,80.8778858
274,Block E,Block E,sublocality,26.84236,80.87682,26.8420304,80.8778858
275,Block E,Block E,political,26.84236,80.87682,26.8420304,80.8778858
276,Hotel Raj,"Near Burlington chauraha, 9, Vidhan Sabha Marg, Hussainganj, Lucknow",lodging,26.83887,80.9449,26.8399930,80.9362263
277,Hotel Raj,"Near Burlington chauraha, 9, Vidhan Sabha Marg, Hussainganj, Lucknow",point_of_interest,26.83887,80.9449,26.8399930,80.9362263
278,Hotel Raj,"Near Burlington chauraha, 9, Vidhan Sabha Marg, Hussainganj, Lucknow",establishment,26.83887,80.9449,26.8399930,80.9362263
279,Hotel Charans International,"16, Vidhan Sabha Marg, Lucknow",lodging,26.83887,80.9449,26.8424500,80.9405060
280,Hotel Charans International,"16, Vidhan Sabha Marg, Lucknow",point_of_interest,26.83887,80.9449,26.8424500,80.9405060
281,Hotel Charans International,"16, Vidhan Sabha Marg, Lucknow",establishment,26.83887,80.9449,26.8424500,80.9405060
282,Backpackers Den,"69, Avas Vikas Colony, The Mall Avenue, Lucknow",lodging,26.83887,80.9449,26.8342805,80.9468566
283,Backpackers Den,"69, Avas Vikas Colony, The Mall Avenue, Lucknow",point_of_interest,26.83887,80.9449,26.8342805,80.9468566
284,Backpackers Den,"69, Avas Vikas Colony, The Mall Avenue, Lucknow",establishment,26.83887,80.9449,26.8342805,80.9468566
285,Tata Consultancy Services,"Tulsi Ganga Complex, 19-c, Vidhan Sabha Marg, Husainganj, Lucknow",point_of_interest,26.83887,80.9449,26.8415292,80.9399828
286,Tata Consultancy Services,"Tulsi Ganga Complex, 19-c, Vidhan Sabha Marg, Husainganj, Lucknow",establishment,26.83887,80.9449,26.8415292,80.9399828
287,Maxx,"Nehru Nagar, Nehru Nagar, ATM, Sadar Bazaar, Lucknow",point_of_interest,26.83887,80.9449,26.8361200,80.9395200
288,Maxx,"Nehru Nagar, Nehru Nagar, ATM, Sadar Bazaar, Lucknow",store,26.83887,80.9449,26.8361200,80.9395200
289,Maxx,"Nehru Nagar, Nehru Nagar, ATM, Sadar Bazaar, Lucknow",establishment,26.83887,80.9449,26.8361200,80.9395200
290,"Hotel Myriad , Vidhan Sabha Marg","19, Vidhan Sabha Marg, Lucknow",lodging,26.83887,80.9449,26.8408987,80.9405529
291,"Hotel Myriad , Vidhan Sabha Marg","19, Vidhan Sabha Marg, Lucknow",point_of_interest,26.83887,80.9449,26.8408987,80.9405529
292,"Hotel Myriad , Vidhan Sabha Marg","19, Vidhan Sabha Marg, Lucknow",establishment,26.83887,80.9449,26.8408987,80.9405529
293,Seventh Day Adventist Senior Secondary School,"17, Vidhan Sabha Marg, Lalbagh, Lucknow",school,26.83887,80.9449,26.8421834,80.9401186
294,Seventh Day Adventist Senior Secondary School,"17, Vidhan Sabha Marg, Lalbagh, Lucknow",point_of_interest,26.83887,80.9449,26.8421834,80.9401186
295,Seventh Day Adventist Senior Secondary School,"17, Vidhan Sabha Marg, Lalbagh, Lucknow",establishment,26.83887,80.9449,26.8421834,80.9401186
296,OYO Rooms 175 Hazratganj Vidhan Sabha Road,"21, Vidhan Sabha Marg, Barafkhana, Husainganj, Lucknow",lodging,26.83887,80.9449,26.8410999,80.9392356
297,OYO Rooms 175 Hazratganj Vidhan Sabha Road,"21, Vidhan Sabha Marg, Barafkhana, Husainganj, Lucknow",point_of_interest,26.83887,80.9449,26.8410999,80.9392356
298,OYO Rooms 175 Hazratganj Vidhan Sabha Road,"21, Vidhan Sabha Marg, Barafkhana, Husainganj, Lucknow",establishment,26.83887,80.9449,26.8410999,80.9392356
299,SyndicateBank Lucknow Hazratganj Branch,"G-01, Ground Floor Kasmanda Aptts, 2, Park Road, Lucknow",bank,26.83887,80.9449,26.8465352,80.9475531
300,SyndicateBank Lucknow Hazratganj Branch,"G-01, Ground Floor Kasmanda Aptts, 2, Park Road, Lucknow",finance,26.83887,80.9449,26.8465352,80.9475531
301,SyndicateBank Lucknow Hazratganj Branch,"G-01, Ground Floor Kasmanda Aptts, 2, Park Road, Lucknow",point_of_interest,26.83887,80.9449,26.8465352,80.9475531
302,SyndicateBank Lucknow Hazratganj Branch,"G-01, Ground Floor Kasmanda Aptts, 2, Park Road, Lucknow",establishment,26.83887,80.9449,26.8465352,80.9475531
303,OYO 35490 Hotel Rana,"126/9, 1st Floor, J.C. Bose Ward, near Islamia Degree College, 31, Bisheshwanath Road, Lalbagh, Lucknow",lodging,26.83887,80.9449,26.8440060,80.9403050
304,OYO 35490 Hotel Rana,"126/9, 1st Floor, J.C. Bose Ward, near Islamia Degree College, 31, Bisheshwanath Road, Lalbagh, Lucknow",point_of_interest,26.83887,80.9449,26.8440060,80.9403050
305,OYO 35490 Hotel Rana,"126/9, 1st Floor, J.C. Bose Ward, near Islamia Degree College, 31, Bisheshwanath Road, Lalbagh, Lucknow",establishment,26.83887,80.9449,26.8440060,80.9403050
306,Jain Agency,"Gola Bazar, Gola Bazar, Mandir, Sadar Bazaar, Lucknow",clothing_store,26.83887,80.9449,26.8348900,80.9402400
307,Jain Agency,"Gola Bazar, Gola Bazar, Mandir, Sadar Bazaar, Lucknow",point_of_interest,26.83887,80.9449,26.8348900,80.9402400
308,Jain Agency,"Gola Bazar, Gola Bazar, Mandir, Sadar Bazaar, Lucknow",store,26.83887,80.9449,26.8348900,80.9402400
309,Jain Agency,"Gola Bazar, Gola Bazar, Mandir, Sadar Bazaar, Lucknow",establishment,26.83887,80.9449,26.8348900,80.9402400
310,The Grand Radiant,"Near Odean Cinema, 36, Cantonment Road, Lucknow",lodging,26.83887,80.9449,26.8427480,80.9367728
311,The Grand Radiant,"Near Odean Cinema, 36, Cantonment Road, Lucknow",restaurant,26.83887,80.9449,26.8427480,80.9367728
312,The Grand Radiant,"Near Odean Cinema, 36, Cantonment Road, Lucknow",food,26.83887,80.9449,26.8427480,80.9367728
313,The Grand Radiant,"Near Odean Cinema, 36, Cantonment Road, Lucknow",point_of_interest,26.83887,80.9449,26.8427480,80.9367728
314,The Grand Radiant,"Near Odean Cinema, 36, Cantonment Road, Lucknow",establishment,26.83887,80.9449,26.8427480,80.9367728
315,Royal Hotel Crossing,"Bisheshwanath Road, Raj Bhavan Colony, Lalbagh, Lucknow",lodging,26.83887,80.9449,26.8429319,80.9425718
316,Royal Hotel Crossing,"Bisheshwanath Road, Raj Bhavan Colony, Lalbagh, Lucknow",point_of_interest,26.83887,80.9449,26.8429319,80.9425718
317,Royal Hotel Crossing,"Bisheshwanath Road, Raj Bhavan Colony, Lalbagh, Lucknow",establishment,26.83887,80.9449,26.8429319,80.9425718
318,HCL INFOSYSTEMS LTD,"Saran Chamber-1, Park Road, Lucknow",car_repair,26.83887,80.9449,26.8436820,80.9495260
319,HCL INFOSYSTEMS LTD,"Saran Chamber-1, Park Road, Lucknow",point_of_interest,26.83887,80.9449,26.8436820,80.9495260
320,HCL INFOSYSTEMS LTD,"Saran Chamber-1, Park Road, Lucknow",establishment,26.83887,80.9449,26.8436820,80.9495260
321,Omninet Technologies (P) Limited,"28, Cantonment Road Near Burlington Crossing, Murli Nagar, Lucknow",point_of_interest,26.83887,80.9449,26.8389740,80.9397540
322,Omninet Technologies (P) Limited,"28, Cantonment Road Near Burlington Crossing, Murli Nagar, Lucknow",establishment,26.83887,80.9449,26.8389740,80.9397540
323,United Bank Of India,India,bank,26.83887,80.9449,26.8413424,80.9381182
324,United Bank Of India,India,finance,26.83887,80.9449,26.8413424,80.9381182
325,United Bank Of India,India,point_of_interest,26.83887,80.9449,26.8413424,80.9381182
326,United Bank Of India,India,establishment,26.83887,80.9449,26.8413424,80.9381182
327,Punjab National Bank,"94, Mahatma Gandhi Marg, Lucknow",atm,26.83887,80.9449,26.8434480,80.9470674
328,Punjab National Bank,"94, Mahatma Gandhi Marg, Lucknow",bank,26.83887,80.9449,26.8434480,80.9470674
329,Punjab National Bank,"94, Mahatma Gandhi Marg, Lucknow",finance,26.83887,80.9449,26.8434480,80.9470674
330,Punjab National Bank,"94, Mahatma Gandhi Marg, Lucknow",point_of_interest,26.83887,80.9449,26.8434480,80.9470674
331,Punjab National Bank,"94, Mahatma Gandhi Marg, Lucknow",establishment,26.83887,80.9449,26.8434480,80.9470674
332,Xenos Technologies Ltd (Xenos),"16/25, Arushi House, Sarojini Naidu Marg, Sarojini Naidu Marg, Lucknow",car_repair,26.83887,80.9449,26.8385121,80.9439607
333,Xenos Technologies Ltd (Xenos),"16/25, Arushi House, Sarojini Naidu Marg, Sarojini Naidu Marg, Lucknow",point_of_interest,26.83887,80.9449,26.8385121,80.9439607
334,Xenos Technologies Ltd (Xenos),"16/25, Arushi House, Sarojini Naidu Marg, Sarojini Naidu Marg, Lucknow",store,26.83887,80.9449,26.8385121,80.9439607
335,Xenos Technologies Ltd (Xenos),"16/25, Arushi House, Sarojini Naidu Marg, Sarojini Naidu Marg, Lucknow",establishment,26.83887,80.9449,26.8385121,80.9439607
